ring,x,y
1,1.1581824999,1.5397622593
1,1.1581824999,0.4602377407
1,1.1605235958,1.5433961416
1,1.1605235958,0.4566038584
1,1.1608996894,1.5439767171
1,1.1608996894,0.4560232829
1,1.1616120646,1.5450740039
1,1.1616120646,0.4549259961
1,1.1617869087,1.5453428405
1,1.1617869087,0.4546571595
1,1.1672581676,1.5536614856
1,1.1672581676,0.4463385144
1,1.1673973524,1.5538707712
1,1.1673973524,0.4461292288
1,1.167672487,1.5542841429
1,1.167672487,0.4457158571
1,1.1684068101,1.5553852416
1,1.1684068101,0.4446147584
1,1.1716751233,1.5602480688
1,1.1716751233,0.4397519312
1,1.1745224306,1.5644349232
1,1.1745224306,0.4355650768
1,1.1764681386,1.5672700179
1,1.1764681386,0.4327299821
1,1.1770320809,1.568087849
1,1.1770320809,0.431912151
1,1.1774948924,1.5687577234
1,1.1774948924,0.4312422766
1,1.1780956485,1.5696255235
1,1.1780956485,0.4303744765
1,1.1785527137,1.5702844517
1,1.1785527137,0.4297155483
1,1.1788133164,1.5706596452
1,1.1788133164,0.4293403548
1,1.1796141821,1.5718103792
1,1.1796141821,0.4281896208
1,1.1800895971,1.5724918613
1,1.1800895971,0.4275081387
1,1.1806971473,1.5733609993
1,1.1806971473,0.4266390007
1,1.1817947896,1.5749262855
1,1.1817947896,0.4250737145
1,1.1845533918,1.5788322979
1,1.1845533918,0.4211677021
1,1.1853159028,1.579905011
1,1.1853159028,0.420094989
1,1.1904337201,1.5870284818
1,1.1904337201,0.4129715182
1,1.1908832863,1.5876479759
1,1.1908832863,0.4123520241
1,1.1931428998,1.590746663
1,1.1931428998,0.409253337
1,1.1938835527,1.5917569377
1,1.1938835527,0.4082430623
1,1.1939040711,1.5917848878
1,1.1939040711,0.4082151122
1,1.194235852,1.5922365556
1,1.194235852,0.4077634444
1,1.195728492,1.5942620141
1,1.195728492,0.4057379859
1,1.1961814379,1.5948745408
1,1.1961814379,0.4051254592
1,1.1968321982,1.59575287
1,1.1968321982,0.40424713
1,1.1996483426,1.5995308369
1,1.1996483426,0.4004691631
1,1.2021123967,1.6028062479
1,1.2021123967,0.3971937521
1,1.2025209316,1.603346613
1,1.2025209316,0.396653387
1,1.2028753315,1.6038147588
1,1.2028753315,0.3961852412
1,1.2028982774,1.6038450496
1,1.2028982774,0.3961549504
1,1.2041317746,1.6054698736
1,1.2041317746,0.3945301264
1,1.2056872873,1.6075091064
1,1.2056872873,0.3924908936
1,1.2062606649,1.6082580602
1,1.2062606649,0.3917419398
1,1.2082329397,1.6108231514
1,1.2082329397,0.3891768486
1,1.2094285293,1.6123697818
1,1.2094285293,0.3876302182
1,1.2112746397,1.6147457247
1,1.2112746397,0.3852542753
1,1.2122770278,1.6160296414
1,1.2122770278,0.3839703586
1,1.2126068845,1.6164511998
1,1.2126068845,0.3835488002
1,1.2127967631,1.6166936547
1,1.2127967631,0.3833063453
1,1.213663422,1.6177983378
1,1.213663422,0.3822016622
1,1.2146642604,1.6190700898
1,1.2146642604,0.3809299102
1,1.2158130989,1.6205247007
1,1.2158130989,0.3794752993
1,1.2161198109,1.6209121107
1,1.2161198109,0.3790878893
1,1.216414053,1.6212834004
1,1.216414053,0.3787165996
1,1.2168808933,1.621871743
1,1.2168808933,0.378128257
1,1.2185178171,1.6239275581
1,1.2185178171,0.3760724419
1,1.2189385719,1.6244541981
1,1.2189385719,0.3755458019
1,1.2190296422,1.6245680909
1,1.2190296422,0.3754319091
1,1.2194004897,1.6250315228
1,1.2194004897,0.3749684772
1,1.2206740906,1.6266188051
1,1.2206740906,0.3733811949
1,1.2214926644,1.627635506
1,1.2214926644,0.372364494
1,1.2217047443,1.627898475
1,1.2217047443,0.372101525
1,1.2219886663,1.6282502405
1,1.2219886663,0.3717497595
1,1.2227831045,1.6292327847
1,1.2227831045,0.3707672153
1,1.2232126673,1.6297630028
1,1.2232126673,0.3702369972
1,1.2257107282,1.6328318288
1,1.2257107282,0.3671681712
1,1.2259439002,1.6331170147
1,1.2259439002,0.3668829853
1,1.2267381484,1.6340868307
1,1.2267381484,0.3659131693
1,1.2267511017,1.6341026267
1,1.2267511017,0.3658973733
1,1.2270403747,1.6344552132
1,1.2270403747,0.3655447868
1,1.2273448426,1.6348259665
1,1.2273448426,0.3651740335
1,1.2281567282,1.6358128371
1,1.2281567282,0.3641871629
1,1.2293186816,1.6372207667
1,1.2293186816,0.3627792333
1,1.229370771,1.6372837605
1,1.229370771,0.3627162395
1,1.2299821074,1.638022292
1,1.2299821074,0.361977708
1,1.2304435223,1.6385787561
1,1.2304435223,0.3614212439
1,1.2319033183,1.6403338876
1,1.2319033183,0.3596661124
1,1.2322027981,1.6406929505
1,1.2322027981,0.3593070495
1,1.2341300058,1.6429954526
1,1.2341300058,0.3570045474
1,1.2345025735,1.6434389559
1,1.2345025735,0.3565610441
1,1.2345747114,1.6435247684
1,1.2345747114,0.3564752316
1,1.2349305144,1.6439477325
1,1.2349305144,0.3560522675
1,1.2360711838,1.6453005221
1,1.2360711838,0.3546994779
1,1.2366436929,1.6459776687
1,1.2366436929,0.3540223313
1,1.2374513787,1.6469309084
1,1.2374513787,0.3530690916
1,1.2383834608,1.6480279679
1,1.2383834608,0.3519720321
1,1.2384553123,1.6481124044
1,1.2384553123,0.3518875956
1,1.2393593616,1.6491731812
1,1.2393593616,0.3508268188
1,1.2397346012,1.6496125949
1,1.2397346012,0.3503874051
1,1.2416384588,1.6518341605
1,1.2416384588,0.3481658395
1,1.2417231449,1.6519326737
1,1.2417231449,0.3480673263
1,1.2420670013,1.6523324072
1,1.2420670013,0.3476675928
1,1.2426652163,1.6530268183
1,1.2426652163,0.3469731817
1,1.2431537486,1.6535929557
1,1.2431537486,0.3464070443
1,1.2436247366,1.6541379525
1,1.2436247366,0.3458620475
1,1.2444657725,1.655109175
1,1.2444657725,0.344890825
1,1.244832743,1.6555321608
1,1.244832743,0.3444678392
1,1.2456138902,1.656430954
1,1.2456138902,0.343569046
1,1.2456536633,1.6564766594
1,1.2456536633,0.3435233406
1,1.2464898932,1.6574363231
1,1.2464898932,0.3425636769
1,1.2483239966,1.659532551
1,1.2483239966,0.340467449
1,1.2488952037,1.6601829935
1,1.2488952037,0.3398170065
1,1.250237274,1.6617067739
1,1.250237274,0.3382932261
1,1.2508932506,1.6624493022
1,1.2508932506,0.3375506978
1,1.2515940852,1.6632409719
1,1.2515940852,0.3367590281
1,1.2517884993,1.6634602853
1,1.2517884993,0.3365397147
1,1.2520742384,1.6637823854
1,1.2520742384,0.3362176146
1,1.2521090936,1.6638216569
1,1.2521090936,0.3361783431
1,1.2523909248,1.6641390447
1,1.2523909248,0.3358609553
1,1.25608062,1.6682693739
1,1.25608062,0.3317306261
1,1.2577925022,1.6701701502
1,1.2577925022,0.3298298498
1,1.2582303057,1.6706546956
1,1.2582303057,0.3293453044
1,1.2600214505,1.6726304678
1,1.2600214505,0.3273695322
1,1.2601260426,1.6727455145
1,1.2601260426,0.3272544855
1,1.2631765739,1.6760852304
1,1.2631765739,0.3239147696
1,1.2656349698,1.6787547439
1,1.2656349698,0.3212452561
1,1.2658463689,1.6789833915
1,1.2658463689,0.3210166085
1,1.2673815913,1.6806396015
1,1.2673815913,0.3193603985
1,1.2718307236,1.6853973336
1,1.2718307236,0.3146026664
1,1.2735706004,1.6872410985
1,1.2735706004,0.3127589015
1,1.2742944988,1.6880054692
1,1.2742944988,0.3119945308
1,1.2749094656,1.6886535536
1,1.2749094656,0.3113464464
1,1.275267465,1.6890302989
1,1.275267465,0.3109697011
1,1.2755532102,1.6893307252
1,1.2755532102,0.3106692748
1,1.2768150074,1.6906543756
1,1.2768150074,0.3093456244
1,1.2781914235,1.6920927531
1,1.2781914235,0.3079072469
1,1.2787949364,1.6927216297
1,1.2787949364,0.3072783703
1,1.279002992,1.692938175
1,1.279002992,0.307061825
1,1.2791944672,1.6931373485
1,1.2791944672,0.3068626515
1,1.2794303461,1.6933825595
1,1.2794303461,0.3066174405
1,1.2795069832,1.6934621928
1,1.2795069832,0.3065378072
1,1.2796820672,1.6936440555
1,1.2796820672,0.3063559445
1,1.2803335888,1.6943199958
1,1.2803335888,0.3056800042
1,1.2807014906,1.6947011259
1,1.2807014906,0.3052988741
1,1.2820137073,1.6960572416
1,1.2820137073,0.3039427584
1,1.2821340309,1.6961813345
1,1.2821340309,0.3038186655
1,1.2825169247,1.6965759374
1,1.2825169247,0.3034240626
1,1.2858734238,1.7000165949
1,1.2858734238,0.2999834051
1,1.2873369269,1.701506482
1,1.2873369269,0.298493518
1,1.2878235285,1.7020004797
1,1.2878235285,0.2979995203
1,1.2881927388,1.702374845
1,1.2881927388,0.297625155
1,1.2882031281,1.7023853737
1,1.2882031281,0.2976146263
1,1.2902001711,1.7044034376
1,1.2902001711,0.2955965624
1,1.2909780773,1.7051864386
1,1.2909780773,0.2948135614
1,1.291117942,1.7053270361
1,1.291117942,0.2946729639
1,1.2919188226,1.7061310404
1,1.2919188226,0.2938689596
1,1.2924868823,1.706700211
1,1.2924868823,0.293299789
1,1.2925133551,1.7067267133
1,1.2925133551,0.2932732867
1,1.293509658,1.7077226834
1,1.293509658,0.2922773166
1,1.2942500343,1.7084609981
1,1.2942500343,0.2915390019
1,1.2949760971,1.709183542
1,1.2949760971,0.290816458
1,1.2951599103,1.7093662298
1,1.2951599103,0.2906337702
1,1.2953615184,1.7095664946
1,1.2953615184,0.2904335054
1,1.2956274254,1.7098304559
1,1.2956274254,0.2901695441
1,1.2956960821,1.7098985781
1,1.2956960821,0.2901014219
1,1.2961711348,1.7103695718
1,1.2961711348,0.2896304282
1,1.2969194837,1.71111025
1,1.2969194837,0.28888975
1,1.2970479112,1.7112372044
1,1.2970479112,0.2887627956
1,1.2973346636,1.7115205021
1,1.2973346636,0.2884794979
1,1.2976786247,1.7118600184
1,1.2976786247,0.2881399816
1,1.2977338275,1.7119144773
1,1.2977338275,0.2880855227
1,1.3011645856,1.7152825062
1,1.3011645856,0.2847174938
1,1.3016915745,1.7157969984
1,1.3016915745,0.2842030016
1,1.3042751998,1.7183084312
1,1.3042751998,0.2816915688
1,1.3051212742,1.7191269404
1,1.3051212742,0.2808730596
1,1.3065100452,1.7204662952
1,1.3065100452,0.2795337048
1,1.3084387262,1.7223178003
1,1.3084387262,0.2776821997
1,1.3091028421,1.7229530533
1,1.3091028421,0.2770469467
1,1.3149284902,1.7284758242
1,1.3149284902,0.2715241758
1,1.3149789725,1.7285232954
1,1.3149789725,0.2714767046
1,1.3160611964,1.7295393841
1,1.3160611964,0.2704606159
1,1.3187849615,1.7320833773
1,1.3187849615,0.2679166227
1,1.319274446,1.7325385451
1,1.319274446,0.2674614549
1,1.3206331828,1.7337988332
1,1.3206331828,0.2662011668
1,1.3213619106,1.7344728338
1,1.3213619106,0.2655271662
1,1.3222149755,1.7352601312
1,1.3222149755,0.2647398688
1,1.3225878603,1.7356036929
1,1.3225878603,0.2643963071
1,1.3235440878,1.7364831287
1,1.3235440878,0.2635168713
1,1.3244626117,1.7373257333
1,1.3244626117,0.2626742667
1,1.3256695229,1.7384296904
1,1.3256695229,0.2615703096
1,1.326771874,1.7394348452
1,1.326771874,0.2605651548
1,1.3270004275,1.7396428702
1,1.3270004275,0.2603571298
1,1.3274218501,1.7400261024
1,1.3274218501,0.2599738976
1,1.3293884285,1.7418086816
1,1.3293884285,0.2581913184
1,1.3340821015,1.7460250347
1,1.3340821015,0.2539749653
1,1.3357911049,1.7475470177
1,1.3357911049,0.2524529823
1,1.3358498495,1.7475992092
1,1.3358498495,0.2524007908
1,1.3358507119,1.7475999753
1,1.3358507119,0.2524000247
1,1.3363289107,1.7480245218
1,1.3363289107,0.2519754782
1,1.3373259725,1.7489079605
1,1.3373259725,0.2510920395
1,1.3419096796,1.752938995
1,1.3419096796,0.247061005
1,1.3426551628,1.7535899183
1,1.3426551628,0.2464100817
1,1.3435045001,1.7543299402
1,1.3435045001,0.2456700598
1,1.3447969067,1.7554527825
1,1.3447969067,0.2445472175
1,1.3455409077,1.756097412
1,1.3455409077,0.243902588
1,1.3461270928,1.7566044021
1,1.3461270928,0.2433955979
1,1.3500817255,1.7600041029
1,1.3500817255,0.2399958971
1,1.3525392013,1.7620987561
1,1.3525392013,0.2379012439
1,1.3550245329,1.7642032758
1,1.3550245329,0.2357967242
1,1.3557134192,1.7647841537
1,1.3557134192,0.2352158463
1,1.3592489697,1.7677487331
1,1.3592489697,0.2322512669
1,1.35932753,1.7678142915
1,1.35932753,0.2321857085
1,1.3594671418,1.7679307635
1,1.3594671418,0.2320692365
1,1.3600284182,1.7683985779
1,1.3600284182,0.2316014221
1,1.3611052958,1.769294194
1,1.3611052958,0.230705806
1,1.3619080698,1.7699601864
1,1.3619080698,0.2300398136
1,1.3635988776,1.7713582899
1,1.3635988776,0.2286417101
1,1.3637052071,1.7714460037
1,1.3637052071,0.2285539963
1,1.3647155692,1.7722782478
1,1.3647155692,0.2277217522
1,1.3709827587,1.7773913494
1,1.3709827587,0.2226086506
1,1.3715611603,1.7778590006
1,1.3715611603,0.2221409994
1,1.3720808132,1.7782785458
1,1.3720808132,0.2217214542
1,1.3726235321,1.778716102
1,1.3726235321,0.221283898
1,1.3726775008,1.7787595791
1,1.3726775008,0.2212404209
1,1.3730531,1.7790619902
1,1.3730531,0.2209380098
1,1.3735942766,1.7794971903
1,1.3735942766,0.2205028097
1,1.3738890146,1.7797339507
1,1.3738890146,0.2202660493
1,1.3743764427,1.7801250955
1,1.3743764427,0.2198749045
1,1.3753707819,1.7809214684
1,1.3753707819,0.2190785316
1,1.3759366064,1.7813737139
1,1.3759366064,0.2186262861
1,1.376395863,1.7817402896
1,1.376395863,0.2182597104
1,1.3768067909,1.7820679153
1,1.3768067909,0.2179320847
1,1.3775148131,1.7826315813
1,1.3775148131,0.2173684187
1,1.3783509568,1.7832959001
1,1.3783509568,0.2167040999
1,1.3786113719,1.7835025034
1,1.3786113719,0.2164974966
1,1.379442405,1.7841608708
1,1.379442405,0.2158391292
1,1.3797851265,1.7844319669
1,1.3797851265,0.2155680331
1,1.3808319094,1.7852584769
1,1.3808319094,0.2147415231
1,1.3814165373,1.7857190972
1,1.3814165373,0.2142809028
1,1.3814417073,1.7857389124
1,1.3814417073,0.2142610876
1,1.3816233645,1.7858818847
1,1.3816233645,0.2141181153
1,1.3841469968,1.7878610781
1,1.3841469968,0.2121389219
1,1.3842223641,1.7879199852
1,1.3842223641,0.2120800148
1,1.3845938402,1.7882101614
1,1.3845938402,0.2117898386
1,1.3849479007,1.7884864711
1,1.3849479007,0.2115135289
1,1.3852437451,1.7887171527
1,1.3852437451,0.2112828473
1,1.3864516402,1.7896571472
1,1.3864516402,0.2103428528
1,1.3878519074,1.7907431395
1,1.3878519074,0.2092568605
1,1.3883169116,1.7911029007
1,1.3883169116,0.2088970993
1,1.3894066699,1.7919443069
1,1.3894066699,0.2080556931
1,1.3900994807,1.7924779849
1,1.3900994807,0.2075220151
1,1.3904853794,1.7927748276
1,1.3904853794,0.2072251724
1,1.3940615267,1.7955115126
1,1.3940615267,0.2044884874
1,1.3941377858,1.795569593
1,1.3941377858,0.204430407
1,1.396241975,1.7971676406
1,1.396241975,0.2028323594
1,1.397746155,1.798304645
1,1.397746155,0.201695355
1,1.3984789555,1.798856954
1,1.3984789555,0.201143046
1,1.3987225844,1.7990403428
1,1.3987225844,0.2009596572
1,1.399203029,1.799401651
1,1.399203029,0.200598349
1,1.3997307089,1.7997979609
1,1.3997307089,0.2002020391
1,1.4003896103,1.8002920596
1,1.4003896103,0.1997079404
1,1.4011230906,1.8008410875
1,1.4011230906,0.1991589125
1,1.4024963593,1.8018661979
1,1.4024963593,0.1981338021
1,1.4033036432,1.802467107
1,1.4033036432,0.197532893
1,1.4034503899,1.8025762036
1,1.4034503899,0.1974237964
1,1.4038043786,1.8028392
1,1.4038043786,0.1971608
1,1.4039423787,1.8029416617
1,1.4039423787,0.1970583383
1,1.4050199017,1.8037404324
1,1.4050199017,0.1962595676
1,1.4055718272,1.8041487097
1,1.4055718272,0.1958512903
1,1.4072052394,1.8053535694
1,1.4072052394,0.1946464306
1,1.4072794351,1.8054081772
1,1.4072794351,0.1945918228
1,1.409066156,1.8067200208
1,1.409066156,0.1932799792
1,1.4095659414,1.807085883
1,1.4095659414,0.192914117
1,1.413799319,1.8101658852
1,1.413799319,0.1898341148
1,1.4156754427,1.8115200624
1,1.4156754427,0.1884799376
1,1.4163074531,1.8119747599
1,1.4163074531,0.1880252401
1,1.4177130461,1.8129833352
1,1.4177130461,0.1870166648
1,1.4180959053,1.813257416
1,1.4180959053,0.186742584
1,1.4186646454,1.8136640618
1,1.4186646454,0.1863359382
1,1.4189102808,1.813839504
1,1.4189102808,0.186160496
1,1.4190251129,1.813921483
1,1.4190251129,0.186078517
1,1.4193417192,1.8141473828
1,1.4193417192,0.1858526172
1,1.419519667,1.8142742677
1,1.419519667,0.1857257323
1,1.4195686779,1.8143092044
1,1.4195686779,0.1856907956
1,1.419694284,1.8143987205
1,1.419694284,0.1856012795
1,1.4209780837,1.8153119774
1,1.4209780837,0.1846880226
1,1.421667798,1.8158013631
1,1.421667798,0.1841986369
1,1.4225604329,1.8164334305
1,1.4225604329,0.1835665695
1,1.4234537347,1.8170645042
1,1.4234537347,0.1829354958
1,1.424808817,1.8180190114
1,1.424808817,0.1819809886
1,1.4258671426,1.8187621523
1,1.4258671426,0.1812378477
1,1.4260309236,1.8188769745
1,1.4260309236,0.1811230255
1,1.4272499243,1.8197300475
1,1.4272499243,0.1802699525
1,1.4273011731,1.819765853
1,1.4273011731,0.180234147
1,1.4279653514,1.8202294562
1,1.4279653514,0.1797705438
1,1.4290741282,1.8210016132
1,1.4290741282,0.1789983868
1,1.4300776017,1.8216985213
1,1.4300776017,0.1783014787
1,1.430551413,1.8220269501
1,1.430551413,0.1779730499
1,1.4306907183,1.8221234347
1,1.4306907183,0.1778765653
1,1.4332638881,1.8238993746
1,1.4332638881,0.1761006254
1,1.4340817076,1.824461331
1,1.4340817076,0.175538669
1,1.4367402811,1.8262799096
1,1.4367402811,0.1737200904
1,1.4382444597,1.8273032775
1,1.4382444597,0.1726967225
1,1.441635285,1.8295955913
1,1.441635285,0.1704044087
1,1.4425971997,1.8302422045
1,1.4425971997,0.1697577955
1,1.4430379071,1.8305379143
1,1.4430379071,0.1694620857
1,1.4434901648,1.8308410217
1,1.4434901648,0.1691589783
1,1.4435325484,1.8308694093
1,1.4435325484,0.1691305907
1,1.4442904759,1.8313765241
1,1.4442904759,0.1686234759
1,1.4450357025,1.8318741663
1,1.4450357025,0.1681258337
1,1.445345284,1.8320806127
1,1.445345284,0.1679193873
1,1.445366771,1.8320949352
1,1.445366771,0.1679050648
1,1.4457172453,1.8323284375
1,1.4457172453,0.1676715625
1,1.4461407457,1.8326103088
1,1.4461407457,0.1673896912
1,1.4465819965,1.8329036639
1,1.4465819965,0.1670963361
1,1.4466957282,1.8329792211
1,1.4466957282,0.1670207789
1,1.4468671163,1.8330930398
1,1.4468671163,0.1669069602
1,1.4472991284,1.8333797133
1,1.4472991284,0.1666202867
1,1.4485144089,1.8341844177
1,1.4485144089,0.1658155823
1,1.4487098316,1.8343135803
1,1.4487098316,0.1656864197
1,1.451241944,1.8359812175
1,1.451241944,0.1640187825
1,1.4517924706,1.8363423371
1,1.4517924706,0.1636576629
1,1.4518887275,1.8364054238
1,1.4518887275,0.1635945762
1,1.4522575042,1.8366469735
1,1.4522575042,0.1633530265
1,1.4523460404,1.8367049304
1,1.4523460404,0.1632950696
1,1.4525024346,1.8368072752
1,1.4525024346,0.1631927248
1,1.4528621212,1.8370424969
1,1.4528621212,0.1629575031
1,1.4541467214,1.8378807781
1,1.4541467214,0.1621192219
1,1.454635954,1.8381992945
1,1.454635954,0.1618007055
1,1.4549872219,1.8384277379
1,1.4549872219,0.1615722621
1,1.4567398345,1.8395644065
1,1.4567398345,0.1604355935
1,1.4569675182,1.8397116908
1,1.4569675182,0.1602883092
1,1.4571059844,1.8398012193
1,1.4571059844,0.1601987807
1,1.4571629744,1.839838058
1,1.4571629744,0.160161942
1,1.4587609516,1.8408687725
1,1.4587609516,0.1591312275
1,1.4599901163,1.8416586752
1,1.4599901163,0.1583413248
1,1.4609687235,1.842285749
1,1.4609687235,0.157714251
1,1.4634983651,1.8438992806
1,1.4634983651,0.1561007194
1,1.4637910291,1.8440852679
1,1.4637910291,0.1559147321
1,1.4641171736,1.8442923643
1,1.4641171736,0.1557076357
1,1.4649461205,1.8448179366
1,1.4649461205,0.1551820634
1,1.4656714513,1.8452768789
1,1.4656714513,0.1547231211
1,1.4657346373,1.8453168177
1,1.4657346373,0.1546831823
1,1.465776002,1.84534296
1,1.465776002,0.15465704
1,1.4672110192,1.8462481326
1,1.4672110192,0.1537518674
1,1.4676049389,1.8464960123
1,1.4676049389,0.1535039877
1,1.4687134754,1.847192203
1,1.4687134754,0.152807797
1,1.4741834318,1.8505979877
1,1.4741834318,0.1494020123
1,1.4745160663,1.8508035234
1,1.4745160663,0.1491964766
1,1.4777726959,1.8528063338
1,1.4777726959,0.1471936662
1,1.4778523915,1.8528551313
1,1.4778523915,0.1471448687
1,1.4779456169,1.8529122001
1,1.4779456169,0.1470877999
1,1.4798173686,1.8540550509
1,1.4798173686,0.1459449491
1,1.4806852262,1.8545830361
1,1.4806852262,0.1454169639
1,1.4816280655,1.855155271
1,1.4816280655,0.144844729
1,1.4820130742,1.8553885344
1,1.4820130742,0.1446114656
1,1.4828097019,1.8558704315
1,1.4828097019,0.1441295685
1,1.4834106429,1.8562332837
1,1.4834106429,0.1437667163
1,1.4834447638,1.8562538689
1,1.4834447638,0.1437461311
1,1.4851738354,1.8572945936
1,1.4851738354,0.1427054064
1,1.4856621698,1.857587661
1,1.4856621698,0.142412339
1,1.4863248151,1.8579847344
1,1.4863248151,0.1420152656
1,1.4867155282,1.8582185334
1,1.4867155282,0.1417814666
1,1.4873402305,1.8585918476
1,1.4873402305,0.1414081524
1,1.4891126677,1.85964768
1,1.4891126677,0.14035232
1,1.4903486711,1.8603810336
1,1.4903486711,0.1396189664
1,1.4907622272,1.8606258715
1,1.4907622272,0.1393741285
1,1.4909001663,1.8607074761
1,1.4909001663,0.1392925239
1,1.4934676383,1.8622209499
1,1.4934676383,0.1377790501
1,1.4952886519,1.8632881646
1,1.4952886519,0.1367118354
1,1.495630505,1.8634879342
1,1.495630505,0.1365120658
1,1.4957430433,1.8635536588
1,1.4957430433,0.1364463412
1,1.4958254215,1.8636017568
1,1.4958254215,0.1363982432
1,1.4961582539,1.8637959799
1,1.4961582539,0.1362040201
1,1.4962157151,1.8638294937
1,1.4962157151,0.1361705063
1,1.4976968588,1.8646915949
1,1.4976968588,0.1353084051
1,1.4978774544,1.8647964785
1,1.4978774544,0.1352035215
1,1.4980778079,1.8649127778
1,1.4980778079,0.1350872222
1,1.5003208607,1.8662105735
1,1.5003208607,0.1337894265
1,1.5014544381,1.8668634972
1,1.5014544381,0.1331365028
1,1.5018857103,1.8671113852
1,1.5018857103,0.1328886148
1,1.5022128941,1.8672992547
1,1.5022128941,0.1327007453
1,1.5024153092,1.8674153996
1,1.5024153092,0.1325846004
1,1.5040953485,1.8683769784
1,1.5040953485,0.1316230216
1,1.504185643,1.8684285367
1,1.504185643,0.1315714633
1,1.5045223348,1.8686206786
1,1.5045223348,0.1313793214
1,1.506984992,1.8700208054
1,1.506984992,0.1299791946
1,1.5077970703,1.8704804857
1,1.5077970703,0.1295195143
1,1.5082245604,1.8707220665
1,1.5082245604,0.1292779335
1,1.5084446617,1.8708463409
1,1.5084446617,0.1291536591
1,1.5116477679,1.8726466051
1,1.5116477679,0.1273533949
1,1.5135791954,1.8737246711
1,1.5135791954,0.1262753289
1,1.5137935868,1.8738439928
1,1.5137935868,0.1261560072
1,1.5138152167,1.8738560273
1,1.5138152167,0.1261439727
1,1.5143594127,1.8741585783
1,1.5143594127,0.1258414217
1,1.5150685152,1.8745521454
1,1.5150685152,0.1254478546
1,1.5158777782,1.8750003853
1,1.5158777782,0.1249996147
1,1.517644064,1.8759753142
1,1.517644064,0.1240246858
1,1.5191748124,1.8768164796
1,1.5191748124,0.1231835204
1,1.5206203223,1.8776076143
1,1.5206203223,0.1223923857
1,1.5210304335,1.8778315068
1,1.5210304335,0.1221684932
1,1.5214321907,1.8780505976
1,1.5214321907,0.1219494024
1,1.5214739116,1.8780733356
1,1.5214739116,0.1219266644
1,1.5225234716,1.8786445042
1,1.5225234716,0.1213554958
1,1.523023685,1.8789161478
1,1.523023685,0.1210838522
1,1.5264450484,1.8807642748
1,1.5264450484,0.1192357252
1,1.5271680811,1.8811526409
1,1.5271680811,0.1188473591
1,1.5286415555,1.8819417309
1,1.5286415555,0.1180582691
1,1.5332727921,1.8844013305
1,1.5332727921,0.1155986695
1,1.5340060177,1.884787889
1,1.5340060177,0.115212111
1,1.5351125528,1.885369788
1,1.5351125528,0.114630212
1,1.5379603733,1.8868592805
1,1.5379603733,0.1131407195
1,1.5403114958,1.8880802211
1,1.5403114958,0.1119197789
1,1.5409244592,1.8883972354
1,1.5409244592,0.1116027646
1,1.541965825,1.888934584
1,1.541965825,0.111065416
1,1.5420210385,1.8889630312
1,1.5420210385,0.1110369688
1,1.5428366042,1.8893827239
1,1.5428366042,0.1106172761
1,1.54377509,1.8898645018
1,1.54377509,0.1101354982
1,1.5446084095,1.8902912441
1,1.5446084095,0.1097087559
1,1.5467644595,1.8913907924
1,1.5467644595,0.1086092076
1,1.5478556994,1.8919448029
1,1.5478556994,0.1080551971
1,1.5496251201,1.8928395531
1,1.5496251201,0.1071604469
1,1.5501261,1.893092086
1,1.5501261,0.106907914
1,1.5503572859,1.8932085029
1,1.5503572859,0.1067914971
1,1.5518350713,1.8939508916
1,1.5518350713,0.1060491084
1,1.5518840263,1.8939754326
1,1.5518840263,0.1060245674
1,1.5522302375,1.8941488913
1,1.5522302375,0.1058511087
1,1.5522346296,1.8941510908
1,1.5522346296,0.1058489092
1,1.5537319654,1.894899347
1,1.5537319654,0.105100653
1,1.5547115165,1.8953871601
1,1.5547115165,0.1046128399
1,1.5566673274,1.8963571506
1,1.5566673274,0.1036428494
1,1.5624966137,1.8992167631
1,1.5624966137,0.1007832369
1,1.5635236106,1.8997157115
1,1.5635236106,0.1002842885
1,1.5645523961,1.9002140769
1,1.5645523961,0.0997859231
1,1.5647109011,1.900290731
1,1.5647109011,0.099709269
1,1.5650776308,1.9004679521
1,1.5650776308,0.0995320479
1,1.5654155617,1.9006310932
1,1.5654155617,0.0993689068
1,1.5656962828,1.9007664965
1,1.5656962828,0.0992335035
1,1.5658823298,1.9008561752
1,1.5658823298,0.0991438248
1,1.5662514321,1.9010339504
1,1.5662514321,0.0989660496
1,1.5663497834,1.9010812892
1,1.5663497834,0.0989187108
1,1.5667953207,1.9012955707
1,1.5667953207,0.0987044293
1,1.5673190984,1.9015471354
1,1.5673190984,0.0984528646
1,1.5681404001,1.9019408439
1,1.5681404001,0.0980591561
1,1.5681634853,1.901951897
1,1.5681634853,0.098048103
1,1.5698658228,1.9027649692
1,1.5698658228,0.0972350308
1,1.5714907153,1.9035373777
1,1.5714907153,0.0964626223
1,1.5715928553,1.9035858113
1,1.5715928553,0.0964141887
1,1.5738856476,1.904669309
1,1.5738856476,0.095330691
1,1.5739367055,1.9046933564
1,1.5739367055,0.0953066436
1,1.5739796571,1.9047135831
1,1.5739796571,0.0952864169
1,1.5741760493,1.9048060361
1,1.5741760493,0.0951939639
1,1.5748341689,1.9051154711
1,1.5748341689,0.0948845289
1,1.5760180596,1.9056706434
1,1.5760180596,0.0943293566
1,1.5784490942,1.9068047385
1,1.5784490942,0.0931952615
1,1.5787975276,1.9069666351
1,1.5787975276,0.0930333649
